"","subject","condition","trial","Value","sum_duration","subjectID","block","sex","date.of.birth","breed","test.date","age","sound.problem","trial_duration","prop.duration","vocalisation"
"146","Fiby2","blocked",2,"vocalisation",0,"dog_32",3,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",31.66663202,0,0
"147","Fiby2","blocked",3,"vocalisation",0,"dog_32",3,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",31.39996564,0,0
"148","Fiby2","blocked",4,"vocalisation",0,"dog_32",3,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",34.56662884,0,0
"149","Fiby2","clumsy",1,"vocalisation",0,"dog_32",1,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",38.29992541,0,0
"150","Fiby2","clumsy",2,"vocalisation",0,"dog_32",1,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",33.99993378,0,0
"151","Fiby2","clumsy",3,"vocalisation",0,"dog_32",1,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",34.56659934,0,0
"152","Fiby2","clumsy",4,"vocalisation",0,"dog_32",1,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",34.09993359,0,0
"153","Fiby2","teasing",1,"vocalisation",0,"dog_32",2,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",33.26666667,0,0
"154","Fiby2","teasing",2,"vocalisation",0,"dog_32",2,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",34.83333333,0,0
"155","Fiby2","teasing",3,"vocalisation",0,"dog_32",2,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",32.43333333,0,0
"156","Fiby2","teasing",4,"vocalisation",0,"dog_32",2,"F","04/12/2014","French Bulldog","18/05/2021",77,"yes",32.66666667,0,0
"157","Flamme","blocked",1,"vocalisation",0,"dog_16",2,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",33.2,0,0
"158","Flamme","blocked",2,"vocalisation",0,"dog_16",2,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",32.73333333,0,0
"159","Flamme","blocked",3,"vocalisation",0,"dog_16",2,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",33.33333333,0,0
"160","Flamme","blocked",4,"vocalisation",0,"dog_16",2,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",27.53333333,0,0
"161","Flamme","clumsy",1,"vocalisation",0,"dog_16",3,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",34.69996698,0,0
"162","Flamme","clumsy",2,"vocalisation",0,"dog_16",3,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",29.56663853,0,0
"163","Flamme","clumsy",3,"vocalisation",0,"dog_16",3,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",31.13330371,0,0
"164","Flamme","clumsy",4,"vocalisation",0,"dog_16",3,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",32.26663596,0,0
"165","Flamme","teasing",1,"vocalisation",0,"dog_16",1,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",30.76663516,0,0
"166","Flamme","teasing",2,"vocalisation",0,"dog_16",1,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",22.53331026,0,0
"167","Flamme","teasing",3,"vocalisation",0,"dog_16",1,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",32.29996692,0,0
"168","Flamme","teasing",4,"vocalisation",0,"dog_16",1,"M","09/03/2008","Pyrenean Sheepdog - smooth faced","19/05/2021",158,"yes",32.09996713,0,0
"169","Flocke2","blocked",1,"vocalisation",6.299993347,"dog_07",3,"F","12/11/2008","Border Collie","06/05/2021",149,"no",32.63329887,0.19305413688322,1
"170","Flocke2","blocked",2,"vocalisation",10.566655508,"dog_07",3,"F","12/11/2008","Border Collie","06/05/2021",149,"no",32.19996599,0.328157349957499,1
"171","Flocke2","blocked",3,"vocalisation",0,"dog_07",3,"F","12/11/2008","Border Collie","06/05/2021",149,"no",35.06662963,0,0
"172","Flocke2","blocked",4,"vocalisation",4.033329074,"dog_07",3,"F","12/11/2008","Border Collie","06/05/2021",149,"no",33.8999642,0.118977384465792,1
"173","Flocke2","clumsy",1,"vocalisation",0,"dog_07",2,"F","12/11/2008","Border Collie","06/05/2021",149,"no",33.16659598,0,0
"174","Flocke2","clumsy",2,"vocalisation",0,"dog_07",2,"F","12/11/2008","Border Collie","06/05/2021",149,"no",32.86659662,0,0
"175","Flocke2","clumsy",3,"vocalisation",0,"dog_07",2,"F","12/11/2008","Border Collie","06/05/2021",149,"no",32.36659769,0,0
"176","Flocke2","clumsy",4,"vocalisation",0,"dog_07",2,"F","12/11/2008","Border Collie","06/05/2021",149,"no",33.3332623,0,0
"177","Flocke2","teasing",1,"vocalisation",0.79999909,"dog_07",1,"F","12/11/2008","Border Collie","06/05/2021",149,"no",30.49996531,0.0262295081934964,1
"178","Flocke2","teasing",2,"vocalisation",9.566655785,"dog_07",1,"F","12/11/2008","Border Collie","06/05/2021",149,"no",26.76663622,0.3574097135841,1
"179","Flocke2","teasing",3,"vocalisation",10.999987489,"dog_07",1,"F","12/11/2008","Border Collie","06/05/2021",149,"no",28.96663372,0.379746835456585,1
"180","Flocke2","teasing",4,"vocalisation",10.899987601,"dog_07",1,"F","12/11/2008","Border Collie","06/05/2021",149,"no",31.59996406,0.344936708798269,1
"181","Gandalf","blocked",1,"vocalisation",0,"dog_18",1,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 3rd trial",28.19999855,0,0
"182","Gandalf","blocked",2,"vocalisation",0,"dog_18",1,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 3rd trial",33.23333163,0,0
"183","Gandalf","blocked",3,"vocalisation",0,"dog_18",1,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 3rd trial",27.59999859,0,0
"184","Gandalf","blocked",4,"vocalisation",0,"dog_18",1,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 3rd trial",32.39999834,0,0
"185","Gandalf","clumsy",1,"vocalisation",0,"dog_18",2,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 4th trial",35.19999791,0,0
"186","Gandalf","clumsy",2,"vocalisation",0,"dog_18",2,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 4th trial",40.46666426,0,0
"187","Gandalf","clumsy",3,"vocalisation",0,"dog_18",2,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 4th trial",23.79999859,0,0
"188","Gandalf","clumsy",4,"vocalisation",0,"dog_18",2,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"yes during 4th trial",36.5666645,0,0
"189","Gandalf","teasing",1,"vocalisation",0,"dog_18",3,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"no",32.26666475,0,0
"190","Gandalf","teasing",2,"vocalisation",0,"dog_18",3,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"no",32.93333137,0,0
"191","Gandalf","teasing",3,"vocalisation",13.399999205,"dog_18",3,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"no",30.59999818,0.437908496797172,1
"192","Gandalf","teasing",4,"vocalisation",11.733332635,"dog_18",3,"M","14/07/2019","Andalusian Hound","11/05/2021",21,"no",33.03333137,0.355196770909273,1
"193","Gipsy2","blocked",1,"vocalisation",0,"dog_37",3,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",31.49999849,0,0
"194","Gipsy2","blocked",2,"vocalisation",0,"dog_37",3,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",32.16666513,0,0
"195","Gipsy2","blocked",3,"vocalisation",0,"dog_37",3,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",31.83333181,0,0
"196","Gipsy2","blocked",4,"vocalisation",0,"dog_37",3,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",33.26666508,0,0
"197","Gipsy2","clumsy",1,"vocalisation",0,"dog_37",2,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",35.33333108,0,0
"198","Gipsy2","clumsy",2,"vocalisation",0,"dog_37",2,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",32.43333127,0,0
"199","Gipsy2","clumsy",3,"vocalisation",0,"dog_37",2,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",34.03333116,0,0
"200","Gipsy2","clumsy",4,"vocalisation",0,"dog_37",2,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",35.49999774,0,0
"201","Gipsy2","teasing",1,"vocalisation",0,"dog_37",1,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",34.69992762,0,0
"202","Gipsy2","teasing",2,"vocalisation",0,"dog_37",1,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",31.26660145,0,0
"203","Gipsy2","teasing",3,"vocalisation",0,"dog_37",1,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",33.96659582,0,0
"204","Gipsy2","teasing",4,"vocalisation",0,"dog_37",1,"F","15/07/2012","Mix (Chihuahua, Parson Russell Terrier, Chow Chow, German Shepherd Dog)","12/05/2021",105,"no",29.26660562,0,0
"205","Io","blocked",1,"vocalisation",0,"dog_38",3,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",34.29996167,0,0
"206","Io","blocked",2,"vocalisation",0,"dog_38",3,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",30.83329888,0,0
"207","Io","blocked",3,"vocalisation",0,"dog_38",3,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",33.03329642,0,0
"208","Io","blocked",4,"vocalisation",0,"dog_38",3,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",33.46662927,0,0
"209","Io","clumsy",1,"vocalisation",0,"dog_38",1,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",35.16663326,0,0
"210","Io","clumsy",2,"vocalisation",0,"dog_38",1,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",26.29997502,0,0
"211","Io","clumsy",3,"vocalisation",0,"dog_38",1,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",35.29996647,0,0
"212","Io","clumsy",4,"vocalisation",0,"dog_38",1,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",32.36663592,0,0
"213","Io","teasing",1,"vocalisation",0,"dog_38",2,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",29.09996499,0,0
"214","Io","teasing",2,"vocalisation",0,"dog_38",2,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",32.36662772,0,0
"215","Io","teasing",3,"vocalisation",0,"dog_38",2,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",32.23329455,0,0
"216","Io","teasing",4,"vocalisation",0,"dog_38",2,"F","07/01/2014","Whippet ","19/05/2021",88,"yes",32.4999609,0,0
"217","Jax","blocked",1,"vocalisation",7.966657965,"dog_29",2,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"yes",35.39996134,0.225047080941247,1
"218","Jax","blocked",2,"vocalisation",0,"dog_29",2,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"yes",27.99996942,0,0
"219","Jax","blocked",3,"vocalisation",5.999993447,"dog_29",2,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"yes",31.59996549,0.189873417706698,1
"220","Jax","blocked",4,"vocalisation",9.566656218,"dog_29",2,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"yes",36.16662717,0.264516129000149,1
"221","Jax","clumsy",1,"vocalisation",0,"dog_29",1,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",33.26666475,0,0
"222","Jax","clumsy",2,"vocalisation",0,"dog_29",1,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",34.06666471,0,0
"223","Jax","clumsy",3,"vocalisation",0,"dog_29",1,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",34.63333134,0,0
"224","Jax","clumsy",4,"vocalisation",0,"dog_29",1,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",35.69999794,0,0
"225","Jax","teasing",1,"vocalisation",10.433322277,"dog_29",3,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",32.13329929,0.324688796591979,1
"226","Jax","teasing",2,"vocalisation",9.133323654,"dog_29",3,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",34.53329674,0.264478764444776,1
"227","Jax","teasing",3,"vocalisation",8.599990886,"dog_29",3,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",33.86663078,0.253937007843093,1
"228","Jax","teasing",4,"vocalisation",9.333323444,"dog_29",3,"M","11/11/2010","Parson Russel Terrier","17/05/2021",126,"no",31.09996705,0.300107181110341,1
"229","Jolie","blocked",1,"vocalisation",0,"dog_48",1,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",30.36663699,0,0
"230","Jolie","blocked",2,"vocalisation",0,"dog_48",1,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",34.16663327,0,0
"231","Jolie","blocked",3,"vocalisation",0,"dog_48",1,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",28.69997195,0,0
"232","Jolie","blocked",4,"vocalisation",0,"dog_48",1,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",32.13330193,0,0
"233","Jolie","clumsy",1,"vocalisation",0,"dog_48",2,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",31.16666667,0,0
"234","Jolie","clumsy",2,"vocalisation",0,"dog_48",2,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",33.6,0,0
"235","Jolie","clumsy",3,"vocalisation",0,"dog_48",2,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",34.16666667,0,0
"236","Jolie","clumsy",4,"vocalisation",0,"dog_48",2,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",37.66666667,0,0
"237","Jolie","teasing",1,"vocalisation",0,"dog_48",3,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",32.33333333,0,0
"238","Jolie","teasing",2,"vocalisation",0,"dog_48",3,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",33.56666667,0,0
"239","Jolie","teasing",3,"vocalisation",0,"dog_48",3,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",34.76666667,0,0
"240","Jolie","teasing",4,"vocalisation",0,"dog_48",3,"F","04/04/2010","Mix (Pinscher, Whippet)","19/05/2021",133,"yes",31.6,0,0
"241","Josi","blocked",1,"vocalisation",0,"dog_03",1,"F","01/01/2018","Mix","12/05/2021",40,"no",34.6,0,0
"242","Josi","blocked",2,"vocalisation",0,"dog_03",1,"F","01/01/2018","Mix","12/05/2021",40,"no",33.16666667,0,0
"243","Josi","blocked",3,"vocalisation",0,"dog_03",1,"F","01/01/2018","Mix","12/05/2021",40,"no",31.83333333,0,0
"244","Josi","blocked",4,"vocalisation",0,"dog_03",1,"F","01/01/2018","Mix","12/05/2021",40,"no",27.7,0,0
"245","Josi","clumsy",1,"vocalisation",0,"dog_03",3,"F","01/01/2018","Mix","12/05/2021",40,"no",35.76660953,0,0
"246","Josi","clumsy",2,"vocalisation",0,"dog_03",3,"F","01/01/2018","Mix","12/05/2021",40,"no",44.26659596,0,0
"247","Josi","clumsy",3,"vocalisation",0,"dog_03",3,"F","01/01/2018","Mix","12/05/2021",40,"no",34.93327753,0,0
"248","Josi","clumsy",4,"vocalisation",0,"dog_03",3,"F","01/01/2018","Mix","12/05/2021",40,"no",31.56661624,0,0
"249","Josi","teasing",1,"vocalisation",0,"dog_03",2,"F","01/01/2018","Mix","12/05/2021",40,"no",32.76666667,0,0
"250","Josi","teasing",2,"vocalisation",0,"dog_03",2,"F","01/01/2018","Mix","12/05/2021",40,"no",30.8,0,0
"251","Josi","teasing",3,"vocalisation",0,"dog_03",2,"F","01/01/2018","Mix","12/05/2021",40,"no",34.66666667,0,0
"252","Josi","teasing",4,"vocalisation",0,"dog_03",2,"F","01/01/2018","Mix","12/05/2021",40,"no",32.86666667,0,0
"253","Juna","blocked",1,"vocalisation",0,"dog_24",1,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",32.53330442,0,0
"254","Juna","blocked",2,"vocalisation",0,"dog_24",1,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",31.89997165,0,0
"255","Juna","blocked",3,"vocalisation",0,"dog_24",1,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",30.99997245,0,0
"256","Juna","blocked",4,"vocalisation",0,"dog_24",1,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",35.19996871,0,0
"257","Juna","clumsy",1,"vocalisation",0,"dog_24",2,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",35.03333333,0,0
"258","Juna","clumsy",2,"vocalisation",0,"dog_24",2,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",32.63333333,0,0
"259","Juna","clumsy",3,"vocalisation",0,"dog_24",2,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",33.03333333,0,0
"260","Juna","clumsy",4,"vocalisation",0,"dog_24",2,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",32.46666667,0,0
"261","Juna","teasing",1,"vocalisation",0,"dog_24",3,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",31.2,0,0
"262","Juna","teasing",2,"vocalisation",0,"dog_24",3,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",33.43333333,0,0
"263","Juna","teasing",3,"vocalisation",0,"dog_24",3,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",33.2,0,0
"264","Juna","teasing",4,"vocalisation",0,"dog_24",3,"F","06/02/2016","Flat Coated Retriever","25/05/2021",63,"no",32.8,0,0
"265","Jurij","blocked",1,"vocalisation",0,"dog_04",2,"M","14/01/2016","Mix","05/05/2021",63,"yes",29.56661316,0,0
"266","Jurij","blocked",2,"vocalisation",0,"dog_04",2,"M","14/01/2016","Mix","05/05/2021",63,"yes",33.33327301,0,0
"267","Jurij","blocked",3,"vocalisation",0,"dog_04",2,"M","14/01/2016","Mix","05/05/2021",63,"yes",29.16661388,0,0
"268","Jurij","blocked",4,"vocalisation",0,"dog_04",2,"M","14/01/2016","Mix","05/05/2021",63,"yes",32.49994119,0,0
"269","Jurij","clumsy",1,"vocalisation",0,"dog_04",3,"M","14/01/2016","Mix","05/05/2021",63,"no",31.1,0,0
"270","Jurij","clumsy",2,"vocalisation",0,"dog_04",3,"M","14/01/2016","Mix","05/05/2021",63,"no",34.5,0,0
"271","Jurij","clumsy",3,"vocalisation",0,"dog_04",3,"M","14/01/2016","Mix","05/05/2021",63,"no",30.16666667,0,0
"272","Jurij","clumsy",4,"vocalisation",0,"dog_04",3,"M","14/01/2016","Mix","05/05/2021",63,"no",33.86666667,0,0
"273","Jurij","teasing",1,"vocalisation",0,"dog_04",1,"M","14/01/2016","Mix","05/05/2021",63,"yes",28.89996033,0,0
"274","Jurij","teasing",2,"vocalisation",0,"dog_04",1,"M","14/01/2016","Mix","05/05/2021",63,"yes",31.96662279,0,0
"275","Jurij","teasing",3,"vocalisation",0,"dog_04",1,"M","14/01/2016","Mix","05/05/2021",63,"yes",31.19995718,0,0
"276","Jurij","teasing",4,"vocalisation",0,"dog_04",1,"M","14/01/2016","Mix","05/05/2021",63,"yes",32.73328841,0,0
"277","Kira15","blocked",1,"vocalisation",0,"dog_42",1,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",32.33329912,0,0
"278","Kira15","blocked",2,"vocalisation",0,"dog_42",1,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",32.09996603,0,0
"279","Kira15","blocked",3,"vocalisation",0,"dog_42",1,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",32.19996592,0,0
"280","Kira15","blocked",4,"vocalisation",0,"dog_42",1,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",33.23329816,0,0
"281","Kira15","clumsy",1,"vocalisation",0,"dog_42",2,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",34.06666667,0,0
"282","Kira15","clumsy",2,"vocalisation",0,"dog_42",2,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",33.33333333,0,0
"283","Kira15","clumsy",3,"vocalisation",0,"dog_42",2,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",35.26666667,0,0
"284","Kira15","clumsy",4,"vocalisation",0,"dog_42",2,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",34.63333333,0,0
"285","Kira15","teasing",1,"vocalisation",0,"dog_42",3,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",31.53333123,0,0
"286","Kira15","teasing",2,"vocalisation",0,"dog_42",3,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",34.16666439,0,0
"287","Kira15","teasing",3,"vocalisation",0,"dog_42",3,"F","02/05/2013","Golden Retriever","21/05/2021",96,"yes",32.06666453,0,0
